Adresse,Nom,Type,Commentaire,Adresse_ABS,Fonction,Categorie,Unité
776.0,Vi_97_Contr_set_maximum,INT,Adaptation de la vitesse du manipula teur : valeurs maxi Pupitres de commande,%DB108.DBW776,Pupitres de commande,Télécommande,
778.0,Vi_97_EN_sel_contr_sets,BOOL,Validation: Adaptation de la vitesse des manipulateurs sélectionnable Pupitres de commande,%DB108.DBX778.0,Pupitres de commande,Télécommande,
780.0,Vi_A00_00,WORD,OPC: Installation de distribution Groupe électrogène diesel,%DB108.DBW780,Groupe électrogène diesel,Télémesure,
782.0,Vi_A04_00,WORD,OPC: système hydraulique Groupe électrogène diesel,%DB108.DBW782,Groupe électrogène diesel,Télémesure,bar
784.0,Vi_A07_00,WORD,OPC: moteur diesel Groupe électrogène diesel,%DB108.DBW784,Groupe électrogène diesel,Télémesure,
786.0,Vi_A11_00,WORD,OPC: méc. levage 1 Groupe électrogène diesel,%DB108.DBW786,Groupe électrogène diesel,Télémesure,
788.0,Vi_A11_01,WORD,OPC: méc. levage 1 Enrouleur à câble pour amenée du courant,%DB108.DBW788,Enrouleur à câble pour amenée du courant,Télémesure,A
790.0,Vi_A12_00,WORD,OPC: mécanisme de levage 2 Groupe électrogène diesel,%DB108.DBW790,Groupe électrogène diesel,Télémesure,
792.0,Vi_A12_01,WORD,OPC: mécanisme de levage 2 Enrouleur à câble pour amenée du courant,%DB108.DBW792,Enrouleur à câble pour amenée du courant,Télémesure,A
794.0,Vi_A21_00,WORD,OPC: mécanisme d'orientation Groupe électrogène diesel,%DB108.DBW794,Groupe électrogène diesel,Télémesure,°
796.0,Vi_A31_00,WORD,OPC: mécanisme de variation de volée Groupe électrogène diesel,%DB108.DBW796,Groupe électrogène diesel,Télémesure,
798.0,Vi_A41_00,WORD,OPC: mécanisme de translation Groupe électrogène diesel 1,%DB108.DBW798,Groupe électrogène diesel,Télémesure,
800.0,Vi_A42_00,WORD,OPC: mécanisme de translation Groupe électrogène diesel 2,%DB108.DBW800,Groupe électrogène diesel,Télémesure,
802.0,Vi_A51_00,WORD,OPC: spreader Groupe électrogène diesel,%DB108.DBW802,Groupe électrogène diesel,Télémesure,
